EmployeeID,Age,Gender,Department,JobLevel,YearsAtCompany,TotalExperience,Salary,TrainingHours,ProjectsCompleted,OvertimeHours,JobSatisfaction,WorkLifeBalance,ManagerRating,Absences,PromotionsLast5Yr,LastReviewScore,DistanceFromOffice,PerformanceScore,PerformanceLabel,SalaryPerExperience,TrainingEfficiency,OverallSatisfaction,AbsenceRate,CompanyLoyalty,PromotionVelocity,JobLevel_Encoded,Gender_Encoded,Dept_Finance,Dept_HR,Dept_IT,Dept_Marketing,Dept_Operations,Dept_R&D,Dept_Sales
EMP0787,49,Male,IT,Senior,6,9,93237,38.0,21,15,3.0,5,3.0,14.0,1,5.2,78,2,Medium,9323.7,0.54,3.67,3.84,0.6,0.143,3,0,False,False,True,False,False,False,False
EMP0788,32,Female,HR,Mid,17,20,68818,41.0,13,19,4.0,2,1.0,14.0,2,9.1,38,3,High,3277.05,0.31,2.33,3.84,0.81,0.111,2,1,False,True,False,False,False,False,False
EMP0789,25,Male,Finance,Junior,15,18,46251,27.0,9,12,1.0,3,1.0,7.0,0,8.5,62,2,Medium,2434.26,0.32,1.67,1.92,0.79,0.0,1,0,True,False,False,False,False,False,False
EMP0790,36,Male,R&D,Senior,19,21,99252,28.0,11,1,1.0,2,1.0,0.0,3,3.1,22,1,Low,4511.45,0.38,1.33,0.0,0.86,0.15,3,0,False,False,False,False,False,True,False
EMP0791,27,Female,Sales,Senior,5,11,90707,42.0,11,1,4.0,3,2.0,17.0,3,8.7,73,3,High,7558.92,0.26,3.0,4.66,0.42,0.5,3,1,False,False,False,False,False,False,True
EMP0792,51,Female,HR,Senior,8,16,114206,2.0,6,13,4.0,1,4.0,12.0,3,5.1,40,3,High,6718.0,2.0,3.0,3.29,0.47,0.333,3,1,False,True,False,False,False,False,False
EMP0793,59,Female,IT,Senior,12,16,108740,9.0,1,3,5.0,2,3.0,28.0,2,4.0,26,1,Low,6396.47,0.1,3.33,7.67,0.71,0.154,3,1,False,False,True,False,False,False,False
EMP0794,23,Male,Operations,Mid,7,10,53543,58.0,22,16,4.0,2,5.0,0.0,0,4.6,5,3,High,4867.55,0.37,3.67,0.0,0.64,0.0,2,0,False,False,False,False,True,False,False
EMP0795,36,Male,HR,Senior,15,16,119111,13.0,6,12,3.0,4,1.0,4.0,0,6.3,93,2,Medium,7006.53,0.43,2.67,1.1,0.88,0.0,3,0,False,True,False,False,False,False,False
EMP0796,32,Male,Sales,Manager,12,13,155031,75.0,13,3,5.0,2,2.0,17.0,0,6.0,54,2,Medium,11073.64,0.17,3.0,4.66,0.86,0.0,5,0,False,False,False,False,False,False,True
EMP0797,29,Male,Finance,Mid,12,16,60161,46.0,22,2,2.0,5,2.0,15.0,2,5.0,86,2,Medium,3538.88,0.47,3.0,4.11,0.71,0.154,2,0,True,False,False,False,False,False,False
EMP0798,47,Male,Marketing,Senior,16,22,80211,51.0,24,11,3.0,3,2.0,14.0,0,4.2,49,2,Medium,3487.43,0.46,2.67,3.84,0.7,0.0,3,0,False,False,False,True,False,False,False
EMP0799,26,Male,Sales,Mid,19,28,75083,93.0,22,7,3.0,1,5.0,9.0,1,8.3,3,3,High,2589.07,0.23,3.0,2.47,0.66,0.05,2,0,False,False,False,False,False,False,True
EMP0800,27,Male,Operations,Senior,4,13,119795,31.0,5,1,5.0,5,5.0,29.0,2,9.9,92,3,High,8556.79,0.16,5.0,7.95,0.29,0.4,3,0,False,False,False,False,True,False,False
EMP0801,47,Male,Sales,Senior,16,24,80331,31.0,15,5,1.0,5,1.0,3.0,1,8.4,38,2,Medium,3213.24,0.47,2.33,0.82,0.64,0.059,3,0,False,False,False,False,False,False,True
EMP0802,25,Male,Finance,Junior,8,14,38169,41.0,27,9,5.0,5,5.0,0.0,1,5.1,14,3,High,2544.6,0.64,5.0,0.0,0.53,0.111,1,0,True,False,False,False,False,False,False
EMP0803,40,Male,IT,Senior,1,5,102104,31.0,18,11,3.0,5,1.0,22.0,3,4.7,47,2,Medium,17017.33,0.56,3.0,6.03,0.17,1.5,3,0,False,False,True,False,False,False,False
EMP0804,41,Female,Marketing,Junior,17,26,39133,25.0,20,9,4.0,1,5.0,14.0,2,4.5,14,3,High,1449.37,0.77,3.33,3.84,0.63,0.111,1,1,False,False,False,True,False,False,False
EMP0805,54,Male,IT,Senior,8,17,94591,0.0,14,9,3.0,4,5.0,4.0,0,4.0,75,1,Low,5255.06,14.0,4.0,1.1,0.44,0.0,3,0,False,False,True,False,False,False,False
EMP0806,41,Female,Operations,Mid,5,14,66125,55.0,15,2,2.0,2,5.0,1.0,1,6.9,73,2,Medium,4408.33,0.27,3.0,0.27,0.33,0.167,2,1,False,False,False,False,True,False,False
EMP0807,33,Female,Marketing,Senior,10,15,80727,1.0,26,19,5.0,5,1.0,23.0,2,7.2,38,2,Medium,5045.44,13.0,3.67,6.3,0.62,0.182,3,1,False,False,False,True,False,False,False
EMP0808,22,Male,Finance,Junior,5,7,41054,80.0,5,9,5.0,2,3.0,16.0,0,7.9,64,2,Medium,5131.75,0.06,3.33,4.38,0.62,0.0,1,0,True,False,False,False,False,False,False
EMP0809,47,Female,Marketing,Senior,5,9,116011,29.0,26,8,5.0,2,1.0,6.0,3,7.8,44,2,Medium,11601.1,0.87,2.67,1.64,0.5,0.5,3,1,False,False,False,True,False,False,False
EMP0810,35,Female,Marketing,Junior,12,19,47032,70.0,4,19,5.0,5,3.0,16.0,2,5.0,70,2,Medium,2351.6,0.06,4.33,4.38,0.6,0.154,1,1,False,False,False,True,False,False,False
EMP0811,59,Female,Sales,Lead,10,10,137863,51.0,2,18,1.0,4,2.0,27.0,2,5.3,65,1,Low,12533.0,0.04,2.33,7.4,0.91,0.182,4,1,False,False,False,False,False,False,True
EMP0812,58,Male,IT,Manager,13,13,130929,90.0,7,13,1.0,2,3.0,5.0,2,7.8,25,2,Medium,9352.07,0.08,2.0,1.37,0.93,0.143,5,0,False,False,True,False,False,False,False
EMP0813,32,Male,R&D,Manager,1,7,180091,8.0,10,1,4.0,3,1.0,28.0,0,5.4,16,1,Low,22511.38,1.11,2.67,7.67,0.12,0.0,5,0,False,False,False,False,False,True,False
EMP0814,57,Male,Sales,Senior,7,11,94842,21.0,16,4,5.0,2,3.0,21.0,1,4.5,15,2,Medium,7903.5,0.73,3.33,5.75,0.58,0.125,3,0,False,False,False,False,False,False,True
EMP0815,34,Female,Marketing,Senior,2,6,103519,33.0,10,19,2.0,5,3.0,14.0,1,5.6,98,2,Medium,14788.43,0.29,3.33,3.84,0.29,0.333,3,1,False,False,False,True,False,False,False
EMP0816,24,Female,R&D,Junior,2,2,47393,48.0,18,7,4.0,1,3.0,14.0,2,4.9,81,3,High,15797.67,0.37,2.67,3.84,0.67,0.667,1,1,False,False,False,False,False,True,False
EMP0817,54,Female,Sales,Mid,0,8,51550,0.0,17,6,5.0,2,2.0,14.0,2,3.6,3,1,Low,5727.78,17.0,3.0,3.84,0.0,2.0,2,1,False,False,False,False,False,False,True
EMP0818,27,Female,Finance,Mid,18,18,58995,72.0,21,5,1.0,4,1.0,17.0,0,8.8,67,2,Medium,3105.0,0.29,2.0,4.66,0.95,0.0,2,1,True,False,False,False,False,False,False
EMP0819,31,Female,HR,Senior,17,21,108656,83.0,28,10,2.0,3,3.0,17.0,3,9.0,37,3,High,4938.91,0.33,2.67,4.66,0.77,0.167,3,1,False,True,False,False,False,False,False
EMP0820,26,Male,Finance,Lead,16,25,147934,52.0,13,11,4.0,3,3.0,24.0,2,4.5,81,2,Medium,5689.77,0.25,3.33,6.58,0.62,0.118,4,0,True,False,False,False,False,False,False
EMP0821,44,Male,Sales,Junior,19,27,37492,82.0,1,17,2.0,1,3.0,20.0,2,3.5,55,2,Medium,1339.0,0.01,2.0,5.48,0.68,0.1,1,0,False,False,False,False,False,False,True
EMP0822,31,Female,Sales,Manager,12,15,148840,99.0,1,18,5.0,1,4.0,20.0,3,8.2,38,3,High,9302.5,0.01,3.33,5.48,0.75,0.231,5,1,False,False,False,False,False,False,True
EMP0823,23,Male,Finance,Senior,2,9,103831,39.0,15,9,3.0,2,1.0,22.0,2,4.5,63,2,Medium,10383.1,0.38,2.0,6.03,0.2,0.667,3,0,True,False,False,False,False,False,False
EMP0824,34,Male,Operations,Senior,0,5,93265,44.0,1,13,2.0,5,3.0,5.0,1,5.8,1,1,Low,15544.17,0.02,3.33,1.37,0.0,1.0,3,0,False,False,False,False,True,False,False
EMP0825,23,Male,Marketing,Junior,3,5,35424,67.0,6,2,2.0,4,1.0,1.0,2,3.4,71,1,Low,5904.0,0.09,2.33,0.27,0.5,0.5,1,0,False,False,False,True,False,False,False
EMP0826,41,Male,HR,Junior,12,15,44086,8.0,25,17,1.0,3,3.0,26.0,1,4.6,90,1,Low,2755.38,2.78,2.33,7.12,0.75,0.077,1,0,False,True,False,False,False,False,False
EMP0827,22,Female,Sales,Mid,16,17,79187,21.0,26,14,5.0,1,5.0,16.0,0,8.6,19,3,High,4399.28,1.18,3.67,4.38,0.89,0.0,2,1,False,False,False,False,False,False,True
EMP0828,58,Female,Finance,Senior,10,10,115929,17.0,13,5,2.0,4,3.0,20.0,0,8.6,52,2,Medium,10539.0,0.72,3.0,5.48,0.91,0.0,3,1,True,False,False,False,False,False,False
EMP0829,30,Female,IT,Junior,1,8,39215,75.0,27,9,5.0,5,5.0,3.0,1,4.4,30,3,High,4357.22,0.36,5.0,0.82,0.11,0.5,1,1,False,False,True,False,False,False,False
EMP0830,38,Female,Operations,Mid,15,15,56617,42.0,28,11,1.0,3,1.0,11.0,1,5.4,55,2,Medium,3538.56,0.65,1.67,3.01,0.94,0.062,2,1,False,False,False,False,True,False,False
EMP0831,30,Male,Operations,Lead,1,1,122044,38.0,1,6,5.0,3,3.0,18.0,3,3.9,14,1,Low,61022.0,0.03,3.67,4.93,0.5,1.5,4,0,False,False,False,False,True,False,False
EMP0832,32,Male,Marketing,Lead,18,21,111926,72.0,5,16,1.0,5,2.0,1.0,1,3.5,13,1,Low,5087.55,0.07,2.67,0.27,0.82,0.053,4,0,False,False,False,True,False,False,False
EMP0833,36,Female,R&D,Manager,18,27,145008,5.0,9,0,1.0,3,2.0,25.0,1,9.9,84,1,Low,5178.86,1.5,2.0,6.85,0.64,0.053,5,1,False,False,False,False,False,True,False
EMP0834,45,Male,Sales,Mid,15,24,66160,82.0,25,17,4.0,5,4.0,1.0,2,7.6,90,3,High,2646.4,0.3,4.33,0.27,0.6,0.125,2,0,False,False,False,False,False,False,True
EMP0835,59,Female,Marketing,Mid,18,23,67560,47.0,17,14,5.0,3,2.0,13.0,3,6.8,27,2,Medium,2815.0,0.35,3.33,3.56,0.75,0.158,2,1,False,False,False,True,False,False,False
EMP0836,56,Female,IT,Senior,8,16,104340,6.0,16,18,3.0,2,3.0,14.0,1,8.4,89,3,High,6137.65,2.29,2.67,3.84,0.47,0.111,3,1,False,False,True,False,False,False,False
EMP0837,51,Male,Operations,Mid,0,0,74976,79.0,8,0,4.0,5,2.0,19.0,1,8.9,9,2,Medium,74976.0,0.1,3.67,5.21,0.0,1.0,2,0,False,False,False,False,True,False,False
EMP0838,52,Female,IT,Junior,9,15,45638,68.0,17,4,1.0,4,2.0,1.0,1,8.6,41,3,High,2852.38,0.25,2.33,0.27,0.56,0.1,1,1,False,False,True,False,False,False,False
EMP0839,26,Female,Marketing,Junior,18,27,32233,51.0,15,14,3.0,2,2.0,3.0,2,3.1,48,2,Medium,1151.18,0.29,2.33,0.82,0.64,0.105,1,1,False,False,False,True,False,False,False
EMP0840,35,Female,Operations,Mid,0,4,77021,0.0,24,2,2.0,4,3.0,18.0,2,4.3,12,1,Low,15404.2,24.0,3.0,4.93,0.0,2.0,2,1,False,False,False,False,True,False,False
EMP0841,32,Male,Sales,Junior,1,8,34700,36.0,1,0,2.0,3,4.0,8.0,2,7.6,10,2,Medium,3855.56,0.03,3.0,2.19,0.11,1.0,1,0,False,False,False,False,False,False,True
EMP0842,30,Male,IT,Mid,15,21,61027,51.0,12,7,4.0,4,1.0,6.0,0,5.6,6,2,Medium,2773.95,0.23,3.0,1.64,0.68,0.0,2,0,False,False,True,False,False,False,False
EMP0843,55,Male,Marketing,Junior,11,14,37860,36.0,5,11,3.0,2,4.0,29.0,2,9.9,34,3,High,2524.0,0.14,3.0,7.95,0.73,0.167,1,0,False,False,False,True,False,False,False
EMP0844,33,Male,HR,Junior,7,10,37526,80.0,24,18,5.0,5,5.0,12.0,1,7.7,52,3,High,3411.45,0.3,5.0,3.29,0.64,0.125,1,0,False,True,False,False,False,False,False
EMP0845,56,Male,IT,Senior,17,22,118327,63.0,6,11,3.0,1,3.0,26.0,2,9.7,41,3,High,5144.65,0.09,2.33,7.12,0.74,0.111,3,0,False,False,True,False,False,False,False
EMP0846,56,Female,IT,Mid,1,6,56732,89.0,25,12,4.0,4,3.0,11.0,2,4.4,83,3,High,8104.57,0.28,3.67,3.01,0.14,1.0,2,1,False,False,True,False,False,False,False
EMP0847,22,Male,Sales,Senior,12,20,82513,85.0,1,0,5.0,1,2.0,2.0,3,9.0,6,3,High,3929.19,0.01,2.67,0.55,0.57,0.231,3,0,False,False,False,False,False,False,True
EMP0848,43,Female,Operations,Junior,5,9,37830,61.0,25,18,5.0,4,3.0,12.0,1,5.2,2,3,High,3783.0,0.4,4.0,3.29,0.5,0.167,1,1,False,False,False,False,True,False,False
EMP0849,50,Female,Finance,Junior,5,12,44781,71.0,1,5,2.0,4,5.0,14.0,2,9.9,15,3,High,3444.69,0.01,3.67,3.84,0.38,0.333,1,1,True,False,False,False,False,False,False
EMP0850,29,Female,Sales,Senior,8,12,87910,60.0,10,7,3.0,5,3.0,13.0,0,4.1,17,2,Medium,6762.31,0.16,3.67,3.56,0.62,0.0,3,1,False,False,False,False,False,False,True
EMP0851,32,Male,IT,Mid,15,16,65847,32.0,10,3,5.0,3,1.0,23.0,3,6.6,16,2,Medium,3873.35,0.3,3.0,6.3,0.88,0.188,2,0,False,False,True,False,False,False,False
EMP0852,58,Female,IT,Mid,10,15,55649,65.0,3,4,4.0,2,3.0,8.0,2,8.5,28,3,High,3478.06,0.05,3.0,2.19,0.62,0.182,2,1,False,False,True,False,False,False,False
EMP0853,35,Male,Sales,Mid,6,14,67480,29.0,17,6,2.0,2,3.0,14.0,3,6.0,85,2,Medium,4498.67,0.57,2.33,3.84,0.4,0.429,2,0,False,False,False,False,False,False,True
EMP0854,51,Male,IT,Lead,9,11,109120,19.0,19,3,5.0,2,1.0,22.0,3,6.3,72,2,Medium,9093.33,0.95,2.67,6.03,0.75,0.3,4,0,False,False,True,False,False,False,False
EMP0855,56,Female,IT,Mid,9,9,51951,59.0,28,19,3.0,3,1.0,21.0,0,9.9,10,2,Medium,5195.1,0.47,2.33,5.75,0.9,0.0,2,1,False,False,True,False,False,False,False
EMP0856,42,Male,IT,Mid,19,19,60165,81.0,11,3,2.0,1,4.0,3.0,0,6.0,10,2,Medium,3008.25,0.13,2.33,0.82,0.95,0.0,2,0,False,False,True,False,False,False,False
EMP0857,58,Male,Marketing,Senior,17,19,94352,73.0,29,14,3.0,2,1.0,20.0,0,7.2,10,2,Medium,4717.6,0.39,2.0,5.48,0.85,0.0,3,0,False,False,False,True,False,False,False
EMP0858,26,Female,IT,Mid,19,28,59746,23.0,18,4,3.0,1,5.0,7.0,1,3.4,73,2,Medium,2060.21,0.75,3.0,1.92,0.66,0.05,2,1,False,False,True,False,False,False,False
EMP0859,40,Male,Finance,Mid,8,12,60970,3.0,2,8,3.0,3,3.0,2.0,3,8.9,28,2,Medium,4690.0,0.5,3.0,0.55,0.62,0.333,2,0,True,False,False,False,False,False,False
EMP0860,35,Male,Finance,Mid,14,16,78997,36.0,9,1,2.0,3,5.0,1.0,2,7.5,24,2,Medium,4646.88,0.24,3.33,0.27,0.82,0.133,2,0,True,False,False,False,False,False,False
EMP0861,47,Male,Finance,Senior,3,11,104183,3.0,24,6,5.0,5,1.0,18.0,0,5.8,19,2,Medium,8681.92,6.0,3.67,4.93,0.25,0.0,3,0,True,False,False,False,False,False,False
EMP0862,25,Female,Finance,Junior,7,14,38804,76.0,17,16,1.0,2,2.0,14.0,0,3.1,97,1,Low,2586.93,0.22,1.67,3.84,0.47,0.0,1,1,True,False,False,False,False,False,False
EMP0863,46,Female,HR,Junior,8,10,30595,88.0,28,15,5.0,5,1.0,22.0,3,7.1,68,2,Medium,2781.36,0.31,3.67,6.03,0.73,0.333,1,1,False,True,False,False,False,False,False
EMP0864,46,Male,Operations,Mid,12,20,79592,76.0,14,16,2.0,2,5.0,7.0,3,3.1,56,2,Medium,3790.1,0.18,3.0,1.92,0.57,0.231,2,0,False,False,False,False,True,False,False
EMP0865,39,Male,Finance,Lead,8,13,140643,17.0,4,19,3.0,3,1.0,16.0,3,3.0,67,1,Low,10045.93,0.22,2.33,4.38,0.57,0.333,4,0,True,False,False,False,False,False,False
EMP0866,29,Male,HR,Junior,3,9,35972,87.0,29,1,1.0,3,1.0,12.0,2,7.3,42,2,Medium,3597.2,0.33,1.67,3.29,0.3,0.5,1,0,False,True,False,False,False,False,False
EMP0867,35,Male,Operations,Manager,16,19,135882,65.0,17,10,1.0,4,1.0,6.0,1,4.3,12,2,Medium,6794.1,0.26,2.0,1.64,0.8,0.059,5,0,False,False,False,False,True,False,False
EMP0868,53,Female,Finance,Mid,15,18,50858,47.0,17,1,4.0,4,5.0,8.0,1,4.3,18,2,Medium,2676.74,0.35,4.33,2.19,0.79,0.062,2,1,True,False,False,False,False,False,False
EMP0869,59,Male,IT,Manager,14,15,191055,32.0,12,0,2.0,3,1.0,11.0,0,7.6,23,2,Medium,11940.94,0.36,2.0,3.01,0.88,0.0,5,0,False,False,True,False,False,False,False
EMP0870,54,Male,IT,Manager,2,6,143769,57.0,28,1,4.0,3,4.0,28.0,1,3.4,84,2,Medium,20538.43,0.48,3.67,7.67,0.29,0.333,5,0,False,False,True,False,False,False,False
EMP0871,44,Female,Sales,Mid,19,26,75020,82.0,20,8,1.0,1,4.0,13.0,2,5.2,6,3,High,2778.52,0.24,2.0,3.56,0.7,0.1,2,1,False,False,False,False,False,False,True
EMP0872,36,Female,Operations,Junior,4,10,39980,72.0,18,1,4.0,1,3.0,13.0,1,4.0,53,2,Medium,3634.55,0.25,2.67,3.56,0.36,0.2,1,1,False,False,False,False,True,False,False
EMP0873,54,Female,Marketing,Junior,4,10,34317,27.0,3,14,4.0,5,2.0,14.0,2,7.1,98,2,Medium,3119.73,0.11,3.67,3.84,0.36,0.4,1,1,False,False,False,True,False,False,False
EMP0874,46,Male,R&D,Junior,19,24,49838,34.0,11,9,2.0,4,4.0,2.0,0,7.6,42,2,Medium,1993.52,0.31,3.33,0.55,0.76,0.0,1,0,False,False,False,False,False,True,False
EMP0875,38,Male,Finance,Senior,14,16,92879,9.0,25,14,3.0,4,3.0,14.0,3,8.0,66,3,High,5463.47,2.5,3.33,3.84,0.82,0.2,3,0,True,False,False,False,False,False,False
EMP0876,54,Male,HR,Junior,17,21,31030,64.0,18,9,4.0,3,4.0,18.0,2,4.8,30,3,High,1410.45,0.28,3.67,4.93,0.77,0.111,1,0,False,True,False,False,False,False,False
EMP0877,23,Male,Sales,Mid,14,14,59487,41.0,4,16,4.0,3,3.0,23.0,3,3.6,9,2,Medium,3965.8,0.1,3.33,6.3,0.93,0.2,2,0,False,False,False,False,False,False,True
EMP0878,35,Female,Finance,Mid,1,7,74290,84.0,17,8,1.0,5,3.0,19.0,0,3.6,91,1,Low,9286.25,0.2,3.0,5.21,0.12,0.0,2,1,True,False,False,False,False,False,False
EMP0879,27,Female,Finance,Lead,12,20,146073,8.0,18,17,3.0,4,2.0,13.0,2,6.0,42,1,Low,6955.86,2.0,3.0,3.56,0.57,0.154,4,1,True,False,False,False,False,False,False
EMP0880,27,Female,R&D,Junior,3,3,40255,59.0,5,3,1.0,1,3.0,7.0,2,9.6,34,2,Medium,10063.75,0.08,1.67,1.92,0.75,0.5,1,1,False,False,False,False,False,True,False
EMP0881,24,Female,IT,Junior,9,10,31447,14.0,14,8,5.0,2,3.0,4.0,1,4.5,40,2,Medium,2858.82,0.93,3.33,1.1,0.82,0.1,1,1,False,False,True,False,False,False,False
EMP0882,28,Male,HR,Junior,12,14,40237,98.0,10,15,4.0,5,4.0,29.0,2,4.8,88,3,High,2682.47,0.1,4.33,7.95,0.8,0.154,1,0,False,True,False,False,False,False,False
EMP0883,29,Female,Finance,Lead,9,11,129195,56.0,15,3,1.0,2,3.0,18.0,0,3.7,17,1,Low,10766.25,0.26,2.0,4.93,0.75,0.0,4,1,True,False,False,False,False,False,False
EMP0884,36,Male,Finance,Senior,8,15,82850,68.0,1,15,2.0,1,5.0,3.0,3,7.2,29,3,High,5178.12,0.01,2.67,0.82,0.5,0.333,3,0,True,False,False,False,False,False,False
EMP0885,50,Female,Finance,Junior,7,13,41953,21.0,16,18,5.0,1,5.0,13.0,2,7.8,50,2,Medium,2996.64,0.73,3.67,3.56,0.5,0.25,1,1,True,False,False,False,False,False,False
EMP0886,54,Male,Marketing,Junior,2,7,38106,51.0,11,0,3.0,2,5.0,15.0,0,7.5,76,2,Medium,4763.25,0.21,3.33,4.11,0.25,0.0,1,0,False,False,False,True,False,False,False
EMP0887,51,Male,IT,Junior,15,24,40000,40.0,23,5,4.0,5,4.0,19.0,0,9.0,95,3,High,1600.0,0.56,4.33,5.21,0.6,0.0,1,0,False,False,True,False,False,False,False
EMP0888,48,Male,Marketing,Junior,13,22,39503,86.0,20,9,4.0,2,2.0,23.0,2,6.4,49,2,Medium,1717.52,0.23,2.67,6.3,0.57,0.143,1,0,False,False,False,True,False,False,False
EMP0889,57,Female,Finance,Manager,8,11,124055,70.0,6,15,2.0,5,4.0,5.0,1,3.9,73,2,Medium,10337.92,0.08,3.67,1.37,0.67,0.111,5,1,True,False,False,False,False,False,False
EMP0890,50,Male,Operations,Senior,10,18,118170,55.0,24,3,3.0,5,5.0,22.0,2,5.0,61,2,Medium,6219.47,0.43,4.33,6.03,0.53,0.182,3,0,False,False,False,False,True,False,False
EMP0891,59,Male,Operations,Mid,2,2,77027,22.0,29,12,3.0,3,4.0,14.0,2,7.6,83,2,Medium,25675.67,1.26,3.33,3.84,0.67,0.667,2,0,False,False,False,False,True,False,False
EMP0892,54,Male,IT,Lead,4,5,132408,24.0,22,15,3.0,4,5.0,5.0,1,7.3,46,3,High,22068.0,0.88,4.0,1.37,0.67,0.2,4,0,False,False,True,False,False,False,False
EMP0893,58,Female,IT,Junior,9,12,39281,90.0,16,19,4.0,4,3.0,2.0,0,6.7,46,2,Medium,3021.62,0.18,3.67,0.55,0.69,0.0,1,1,False,False,True,False,False,False,False
EMP0894,48,Female,R&D,Senior,12,14,114440,5.0,2,5,1.0,1,1.0,14.0,2,7.8,17,1,Low,7629.33,0.33,1.0,3.84,0.8,0.154,3,1,False,False,False,False,False,True,False
EMP0895,54,Female,HR,Lead,3,3,128251,33.0,1,10,2.0,3,3.0,28.0,1,7.5,66,1,Low,32062.75,0.03,2.67,7.67,0.75,0.25,4,1,False,True,False,False,False,False,False
EMP0896,25,Male,Operations,Mid,12,16,54532,62.0,24,2,2.0,4,2.0,2.0,3,9.2,5,3,High,3207.76,0.38,2.67,0.55,0.71,0.231,2,0,False,False,False,False,True,False,False
EMP0897,43,Female,Sales,Senior,11,17,84924,51.0,24,19,2.0,5,1.0,10.0,3,7.1,54,2,Medium,4718.0,0.46,2.67,2.74,0.61,0.25,3,1,False,False,False,False,False,False,True
EMP0898,23,Male,Finance,Junior,4,5,45269,59.0,9,9,3.0,5,5.0,2.0,1,8.5,16,2,Medium,7544.83,0.15,4.33,0.55,0.67,0.2,1,0,True,False,False,False,False,False,False
EMP0899,31,Female,Operations,Junior,9,13,42546,48.0,22,0,1.0,2,4.0,27.0,0,4.7,81,2,Medium,3039.0,0.45,2.33,7.4,0.64,0.0,1,1,False,False,False,False,True,False,False
EMP0900,26,Female,R&D,Junior,8,13,36085,51.0,12,19,1.0,2,4.0,9.0,1,7.7,91,2,Medium,2577.5,0.23,2.33,2.47,0.57,0.111,1,1,False,False,False,False,False,True,False
EMP0901,31,Male,IT,Mid,19,25,62390,50.0,17,10,3.0,5,3.0,17.0,0,9.3,7,3,High,2399.62,0.33,3.67,4.66,0.73,0.0,2,0,False,False,True,False,False,False,False
EMP0902,54,Male,Marketing,Senior,6,6,93280,59.0,25,11,4.0,5,4.0,0.0,3,5.7,8,3,High,13325.71,0.42,4.33,0.0,0.86,0.429,3,0,False,False,False,True,False,False,False
EMP0903,59,Male,HR,Manager,1,7,190400,69.0,28,13,1.0,2,1.0,15.0,2,8.5,72,2,Medium,23800.0,0.4,1.33,4.11,0.12,1.0,5,0,False,True,False,False,False,False,False
EMP0904,34,Male,Sales,Senior,6,9,113989,36.0,29,7,5.0,4,4.0,15.0,1,8.1,87,3,High,11398.9,0.78,4.33,4.11,0.6,0.143,3,0,False,False,False,False,False,False,True
EMP0905,52,Male,Finance,Lead,7,14,135628,30.0,15,10,3.0,1,1.0,26.0,3,3.4,96,1,Low,9041.87,0.48,1.67,7.12,0.47,0.375,4,0,True,False,False,False,False,False,False
EMP0906,57,Female,Finance,Lead,6,9,126849,97.0,19,3,4.0,2,1.0,9.0,2,7.1,82,2,Medium,12684.9,0.19,2.33,2.47,0.6,0.286,4,1,True,False,False,False,False,False,False
EMP0907,45,Male,R&D,Junior,13,18,40702,40.0,27,6,1.0,4,2.0,0.0,3,3.9,38,2,Medium,2142.21,0.66,2.33,0.0,0.68,0.214,1,0,False,False,False,False,False,True,False
EMP0908,36,Male,HR,Mid,18,26,58428,61.0,22,9,3.0,4,3.0,3.0,1,9.8,54,3,High,2164.0,0.35,3.33,0.82,0.67,0.053,2,0,False,True,False,False,False,False,False
EMP0909,50,Male,IT,Junior,4,8,45385,92.0,10,18,5.0,4,5.0,2.0,1,8.7,76,3,High,5042.78,0.11,4.67,0.55,0.44,0.2,1,0,False,False,True,False,False,False,False
EMP0910,29,Male,Sales,Senior,17,20,89336,57.0,29,3,1.0,3,1.0,4.0,2,3.8,15,2,Medium,4254.1,0.5,1.67,1.1,0.81,0.111,3,0,False,False,False,False,False,False,True
EMP0911,26,Female,IT,Manager,19,26,185421,13.0,26,1,3.0,3,3.0,11.0,1,3.9,92,1,Low,6867.44,1.86,3.0,3.01,0.7,0.05,5,1,False,False,True,False,False,False,False
EMP0912,50,Male,IT,Junior,11,19,33253,35.0,27,17,3.0,4,5.0,24.0,3,7.2,50,2,Medium,1662.65,0.75,4.0,6.58,0.55,0.25,1,0,False,False,True,False,False,False,False
EMP0913,25,Female,Marketing,Senior,16,19,83782,35.0,12,13,1.0,5,3.0,11.0,2,5.4,56,2,Medium,4189.1,0.33,3.0,3.01,0.8,0.118,3,1,False,False,False,True,False,False,False
EMP0914,33,Female,IT,Senior,12,14,103341,78.0,14,15,2.0,3,3.0,12.0,2,3.2,95,2,Medium,6889.4,0.18,2.67,3.29,0.8,0.154,3,1,False,False,True,False,False,False,False
EMP0915,23,Female,R&D,Mid,1,8,67150,7.0,9,10,1.0,2,3.0,23.0,3,6.8,9,1,Low,7461.11,1.12,2.0,6.3,0.11,1.5,2,1,False,False,False,False,False,True,False
EMP0916,48,Female,R&D,Mid,12,16,69065,25.0,27,9,4.0,3,3.0,11.0,0,5.7,8,2,Medium,4062.65,1.04,3.33,3.01,0.71,0.0,2,1,False,False,False,False,False,True,False
EMP0917,52,Male,Finance,Mid,6,7,74094,35.0,13,16,3.0,5,4.0,24.0,2,3.7,19,1,Low,9261.75,0.36,4.0,6.58,0.75,0.286,2,0,True,False,False,False,False,False,False
